data_incendi,codi_comarca,comarca,codi_municipi,termemunic,haarbrades,hanoarbrad,hanoforest,haforestal,source_table
2023-01-27T00:00:00.000,10,Baix Empordà,172116,Verges,0,0.24,0,0.24,bks7-dkfd
2023-01-28T00:00:00.000,11,Baix Llobregat,080898,Gavà,0.015,0.08,0,0.095,bks7-dkfd
2023-01-30T00:00:00.000,30,Ribera d'Ebre,430846,Miravet,0,0.06,0,0.06,bks7-dkfd
2023-01-30T00:00:00.000,41,Vallès Oriental,081982,Sant Antoni de Vilamajor,0.1,0,0.14,0.1,bks7-dkfd
2023-01-30T00:00:00.000,11,Baix Llobregat,080898,Gavà,0.0015,0,0,0.0015,bks7-dkfd
2023-01-30T00:00:00.000,03,Alt Penedès,080919,Gelida,0.15,0,0,0.15,bks7-dkfd
2023-01-30T00:00:00.000,40,Vallès Occidental,081878,Sabadell,0,0.05,0,0.05,bks7-dkfd
2023-01-30T00:00:00.000,41,Vallès Oriental,082763,Tagamanent,0.18,0,0,0.18,bks7-dkfd
2023-01-31T00:00:00.000,10,Baix Empordà,171997,Torroella de Montgrí,0.028,0,0,0.028,bks7-dkfd
2023-01-31T00:00:00.000,24,Osona,081607,Perafita,0.25,0,0,0.25,bks7-dkfd
2023-02-01T00:00:00.000,11,Baix Llobregat,080728,Corbera de Llobregat,0,0.0012,0,0.0012,bks7-dkfd
2023-02-01T00:00:00.000,11,Baix Llobregat,081234,Molins de Rei,0,0.0025,0,0.0025,bks7-dkfd
2023-02-01T00:00:00.000,40,Vallès Occidental,081878,Sabadell,0.03,0,0,0.03,bks7-dkfd
2023-02-02T00:00:00.000,03,Alt Penedès,082515,Santa Margarida i els Monjos,0,0.03,0,0.03,bks7-dkfd
2023-02-03T00:00:00.000,15,Cerdanya,170947,Llívia,0,0.5,0,0.5,bks7-dkfd
2023-02-03T00:00:00.000,08,Baix Camp,430311,"Borges del Camp, les",0,0.97,2.08,0.97,bks7-dkfd
2023-02-03T00:00:00.000,41,Vallès Oriental,080235,Bigues i Riells,0.02,0,0,0.02,bks7-dkfd
2023-02-03T00:00:00.000,08,Baix Camp,430094,Alforja,0,0.075,0,0.075,bks7-dkfd
2023-02-04T00:00:00.000,28,Pla de l'Estany,170561,Cornellà del Terri,0.01,0.05,0,0.06,bks7-dkfd
2023-02-04T00:00:00.000,10,Baix Empordà,170681,Foixà,1.22,0,0,1.22,bks7-dkfd
2023-02-04T00:00:00.000,10,Baix Empordà,179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",0,0.025,0,0.025,bks7-dkfd
2023-02-04T00:00:00.000,02,Alt Empordà,171984,Torroella de Fluvià,0,0.015,0,0.015,bks7-dkfd
2023-02-05T00:00:00.000,09,Baix Ebre,431554,Tortosa,0.008,0,0,0.008,bks7-dkfd
2023-02-05T00:00:00.000,10,Baix Empordà,170340,Calonge i Sant Antoni,0.06,0,0,0.06,bks7-dkfd
2023-02-05T00:00:00.000,04,Alt Urgell,259084,Fígols i Alinyà,0,0.05,0.15,0.05,bks7-dkfd
2023-02-05T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.18,0,0.18,bks7-dkfd
2023-02-05T00:00:00.000,24,Osona,089019,Rupit i Pruit,0.258,0,0,0.258,bks7-dkfd
2023-02-05T00:00:00.000,34,Selva,171595,Sant Feliu de Buixalleu,0,0.87,0,0.87,bks7-dkfd
2023-02-05T00:00:00.000,09,Baix Ebre,431554,Tortosa,5.04,7.89,13.09,12.93,bks7-dkfd
2023-02-05T00:00:00.000,38,Urgell,252173,Tàrrega,0,1.72,0.04,1.72,bks7-dkfd
2023-02-05T00:00:00.000,40,Vallès Occidental,082384,Sant Quirze del Vallès,0.09,0,0,0.09,bks7-dkfd
2023-02-05T00:00:00.000,03,Alt Penedès,082270,Sant Martí Sarroca,0.1,0.3,0,0.4,bks7-dkfd
2023-02-06T00:00:00.000,29,Priorat,430350,Cabacés,0.3553,0,0,0.3553,bks7-dkfd
2023-02-06T00:00:00.000,40,Vallès Occidental,083008,Viladecavalls,0.07,0,0,0.07,bks7-dkfd
2023-02-06T00:00:00.000,01,Alt Camp,430363,Cabra del Camp,0,0.08,0,0.08,bks7-dkfd
2023-02-07T00:00:00.000,40,Vallès Occidental,081568,Palau-solità i Plegamans,0.002,0,0,0.002,bks7-dkfd
2023-02-11T00:00:00.000,13,Barcelonès,080193,Barcelona,0,0.0025,0,0.0025,bks7-dkfd
2023-02-14T00:00:00.000,03,Alt Penedès,082227,Sant Llorenç d'Hortons,0,0.585,0,0.585,bks7-dkfd
2023-02-16T00:00:00.000,04,Alt Urgell,250772,Coll de Nargó,0,0.0269,0,0.0269,bks7-dkfd
2023-02-17T00:00:00.000,40,Vallès Occidental,082665,Cerdanyola del Vallès,0.01,0.015,0,0.025,bks7-dkfd
2023-02-18T00:00:00.000,41,Vallès Oriental,082074,Sant Esteve de Palautordera,0,0.018,0,0.018,bks7-dkfd
2023-02-18T00:00:00.000,11,Baix Llobregat,080667,Castellví de Rosanes,0.235,0,0,0.235,bks7-dkfd
2023-02-18T00:00:00.000,33,Segrià,251023,"Granja d'Escarp, la",0.015,0,0,0.015,bks7-dkfd
2023-02-18T00:00:00.000,04,Alt Urgell,259062,"Valls d'Aguilar, les",0.005,0,0,0.005,bks7-dkfd
2023-02-18T00:00:00.000,41,Vallès Oriental,081810,"Roca del Vallès, la",0.18,0.03,0,0.21,bks7-dkfd
2023-02-18T00:00:00.000,01,Alt Camp,430056,Alcover,0.09,0,0,0.09,bks7-dkfd
2023-02-18T00:00:00.000,11,Baix Llobregat,082634,Sant Vicenç dels Horts,0,0.863,0,0.863,bks7-dkfd
2023-02-19T00:00:00.000,15,Cerdanya,251752,Prats i Sansor,0.15,0,0,0.15,bks7-dkfd
2023-02-19T00:00:00.000,19,Garrotxa,172082,"Vall de Bianya, la",0.9,0,0,0.9,bks7-dkfd
2023-02-20T00:00:00.000,30,Ribera d'Ebre,431508,Tivissa,0,0.235,0,0.235,bks7-dkfd
2023-02-20T00:00:00.000,36,Tarragonès,431482,Tarragona,0.0025,0,0,0.0025,bks7-dkfd
2023-02-20T00:00:00.000,34,Selva,171595,Sant Feliu de Buixalleu,0.004,0,0,0.004,bks7-dkfd
2023-02-20T00:00:00.000,06,Anoia,082264,Sant Martí de Tous,0,0.347,0,0.347,bks7-dkfd
2023-02-21T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0,0.002,0,0.002,bks7-dkfd
2023-02-21T00:00:00.000,42,Moianès,081385,Moià,0.02,0,0,0.02,bks7-dkfd
2023-02-21T00:00:00.000,11,Baix Llobregat,080569,Castelldefels,0,0.0006,0,0.0006,bks7-dkfd
2023-02-25T00:00:00.000,20,Gironès,170792,Girona,0,0.2,0,0.2,bks7-dkfd
2023-02-27T00:00:00.000,06,Anoia,082508,Santa Margarida de Montbui,0.008,0,0,0.008,bks7-dkfd
2023-03-01T00:00:00.000,07,Bages,081918,Sallent,0,0.072,0,0.072,bks7-dkfd
2023-03-01T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.04,0,0.04,bks7-dkfd
2023-03-02T00:00:00.000,20,Gironès,170890,Llagostera,0,0.05,0,0.05,bks7-dkfd
2023-03-02T00:00:00.000,09,Baix Ebre,439060,"Ampolla, l'",0,0.002,0,0.002,bks7-dkfd
2023-03-03T00:00:00.000,34,Selva,170335,Caldes de Malavella,0.13,0,0,0.13,bks7-dkfd
2023-03-03T00:00:00.000,11,Baix Llobregat,080667,Castellví de Rosanes,0,0.015,0,0.015,bks7-dkfd
2023-03-03T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.39,0,0.39,bks7-dkfd
2023-03-04T00:00:00.000,20,Gironès,171557,Salt,0.035,0,0,0.035,bks7-dkfd
2023-03-04T00:00:00.000,22,Montsià,430141,Amposta,0.0124,0,0,0.0124,bks7-dkfd
2023-03-04T00:00:00.000,37,Terra Alta,430640,Gandesa,0,0.4,0,0.4,bks7-dkfd
2023-03-04T00:00:00.000,37,Terra Alta,430419,Caseres,0,0.1295,0,0.1295,bks7-dkfd
2023-03-04T00:00:00.000,29,Priorat,431541,Torroja del Priorat,0,0.13,0,0.13,bks7-dkfd
2023-03-04T00:00:00.000,09,Baix Ebre,431554,Tortosa,0.02,0,0,0.02,bks7-dkfd
2023-03-05T00:00:00.000,09,Baix Ebre,431042,"Perelló, el",0,0.02,0,0.02,bks7-dkfd
2023-03-05T00:00:00.000,10,Baix Empordà,171181,Palamós,0.38,0,0,0.38,bks7-dkfd
2023-03-05T00:00:00.000,19,Garrotxa,171848,Santa Pau,0,0.22,0,0.22,bks7-dkfd
2023-03-06T00:00:00.000,11,Baix Llobregat,082114,Sant Feliu de Llobregat,0,0.002,0,0.002,bks7-dkfd
2023-03-07T00:00:00.000,37,Terra Alta,430640,Gandesa,0,0.015,0,0.015,bks7-dkfd
2023-03-07T00:00:00.000,02,Alt Empordà,171208,Palau-saverdera,0.15,0,0,0.15,bks7-dkfd
2023-03-07T00:00:00.000,13,Barcelonès,082457,Santa Coloma de Gramenet,0,0.06,0,0.06,bks7-dkfd
2023-03-08T00:00:00.000,18,Garrigues,251018,"Granadella, la",0.17,0,0.11,0.17,bks7-dkfd
2023-03-08T00:00:00.000,41,Vallès Oriental,080863,"Franqueses del Vallès, les",0.025,0.165,0,0.19,bks7-dkfd
2023-03-08T00:00:00.000,03,Alt Penedès,082732,Subirats,0,0.05,0,0.05,bks7-dkfd
2023-03-09T00:00:00.000,33,Segrià,251207,Lleida,0,0.02,0,0.02,bks7-dkfd
2023-03-09T00:00:00.000,34,Selva,171595,Sant Feliu de Buixalleu,0.097,0,0,0.097,bks7-dkfd
2023-03-09T00:00:00.000,24,Osona,081000,Gurb,0.05,0,0,0.05,bks7-dkfd
2023-03-10T00:00:00.000,01,Alt Camp,431248,"Riba, la",0,0.0032,0,0.0032,bks7-dkfd
2023-03-10T00:00:00.000,42,Moianès,082397,Sant Quirze Safaja,0.09,0,0,0.09,bks7-dkfd
2023-03-10T00:00:00.000,38,Urgell,259025,Sant Martí de Riucorb,0.22,3.5,0.41,3.72,bks7-dkfd
2023-03-10T00:00:00.000,31,Ripollès,171674,Sant Joan de les Abadesses,1.84,0,0,1.84,bks7-dkfd
2023-03-11T00:00:00.000,02,Alt Empordà,170412,Cantallops,0.21,0,0,0.21,bks7-dkfd
2023-03-11T00:00:00.000,34,Selva,171642,Sant Hilari Sacalm,0.06,0.1,0.2,0.16,bks7-dkfd
2023-03-11T00:00:00.000,34,Selva,171595,Sant Feliu de Buixalleu,0.028,0,0,0.028,bks7-dkfd
2023-03-11T00:00:00.000,40,Vallès Occidental,082055,Sant Cugat del Vallès,0,0.01,0,0.01,bks7-dkfd
2023-03-11T00:00:00.000,02,Alt Empordà,170010,Agullana,0,0.5,0,0.5,bks7-dkfd
2023-03-11T00:00:00.000,17,Garraf,080749,Cubelles,1.25,1.12,0.51,2.37,bks7-dkfd
2023-03-11T00:00:00.000,24,Osona,081000,Gurb,0,0.0035,0,0.0035,bks7-dkfd
2023-03-12T00:00:00.000,10,Baix Empordà,179026,Forallac,0.07,0,0,0.07,bks7-dkfd
2023-03-12T00:00:00.000,37,Terra Alta,430640,Gandesa,0,0.04,0,0.04,bks7-dkfd
2023-03-13T00:00:00.000,40,Vallès Occidental,082917,Vacarisses,0,0.0003,0,0.0003,bks7-dkfd
2023-03-13T00:00:00.000,28,Pla de l'Estany,170353,Camós,0.35,0,0,0.35,bks7-dkfd
2023-03-13T00:00:00.000,02,Alt Empordà,170643,Espolla,0,0.015,0,0.015,bks7-dkfd
2023-03-14T00:00:00.000,09,Baix Ebre,431042,"Perelló, el",0.8,0,0,0.8,bks7-dkfd
2023-03-14T00:00:00.000,40,Vallès Occidental,082917,Vacarisses,0,0.04,0,0.04,bks7-dkfd
2023-03-14T00:00:00.000,11,Baix Llobregat,080898,Gavà,0,0.075,0,0.075,bks7-dkfd
2023-03-14T00:00:00.000,08,Baix Camp,431457,"Selva del Camp, la",0.47,11.31,0.71,11.78,bks7-dkfd
2023-03-14T00:00:00.000,20,Gironès,170792,Girona,0,0.02,0,0.02,bks7-dkfd
2023-03-14T00:00:00.000,12,Baix Penedès,430379,Calafell,12.03,6.12,0.27,18.15,bks7-dkfd
2023-03-14T00:00:00.000,02,Alt Empordà,170932,Llers,0.02,0.06,0.005,0.08,bks7-dkfd
2023-03-15T00:00:00.000,10,Baix Empordà,170486,Castell-Platja d'Aro,0.005,0,0,0.005,bks7-dkfd
2023-03-16T00:00:00.000,39,Val d'Aran,250637,Canejan,44,276.63,0,320.63,bks7-dkfd
2023-03-16T00:00:00.000,20,Gironès,170792,Girona,0.479,0,0,0.479,bks7-dkfd
2023-03-16T00:00:00.000,30,Ribera d'Ebre,430192,Ascó,0,0.112,0,0.112,bks7-dkfd
2023-03-18T00:00:00.000,04,Alt Urgell,251850,Ribera d'Urgellet,0.01,0.01,0.02,0.02,bks7-dkfd
2023-03-19T00:00:00.000,03,Alt Penedès,082325,Sant Pere de Riudebitlles,0,0.15,0,0.15,bks7-dkfd
2023-03-20T00:00:00.000,09,Baix Ebre,431021,Paüls,1.52,2.99,0.51,4.51,bks7-dkfd
2023-03-22T00:00:00.000,16,Conca de Barberà,431726,Vilaverd,0.04,1.31,0.34,1.35,bks7-dkfd
2023-03-22T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0,0.07,0,0.07,bks7-dkfd
2023-03-22T00:00:00.000,40,Vallès Occidental,082917,Vacarisses,0,0.0075,0,0.0075,bks7-dkfd
2023-03-23T00:00:00.000,27,Pla d'Urgell,252521,Vila-sana,0.15,0,0,0.15,bks7-dkfd
2023-03-25T00:00:00.000,20,Gironès,170736,Fornells de la Selva,0.008,0,0,0.008,bks7-dkfd
2023-03-26T00:00:00.000,01,Alt Camp,431606,Vallmoll,0,0.69,0,0.69,bks7-dkfd
2023-03-26T00:00:00.000,06,Anoia,081614,Piera,0,0.001,0,0.001,bks7-dkfd
2023-03-26T00:00:00.000,23,Noguera,250621,Camarasa,0.87,0.49,0,1.36,bks7-dkfd
2023-03-26T00:00:00.000,23,Noguera,250404,Balaguer,0,0.03,0,0.03,bks7-dkfd
2023-03-27T00:00:00.000,16,Conca de Barberà,430862,Montblanc,0,0.4,0,0.4,bks7-dkfd
2023-03-28T00:00:00.000,18,Garrigues,251180,Juncosa,0,0.03,0,0.03,bks7-dkfd
2023-03-29T00:00:00.000,23,Noguera,250220,Alòs de Balaguer,0,0.01,0,0.01,bks7-dkfd
2023-03-29T00:00:00.000,02,Alt Empordà,170059,"Far d'Empordà, el",0,0.02,0,0.02,bks7-dkfd
2023-03-30T00:00:00.000,12,Baix Penedès,430901,"Montmell, el",0.3316,0,0,0.3316,bks7-dkfd
2023-03-31T00:00:00.000,09,Baix Ebre,439060,"Ampolla, l'",0,0.23,0,0.23,bks7-dkfd
2023-04-01T00:00:00.000,37,Terra Alta,430640,Gandesa,2.25,0,0,2.25,bks7-dkfd
2023-04-01T00:00:00.000,08,Baix Camp,430075,"Aleixar, l'",1.12,0,0,1.12,bks7-dkfd
2023-04-01T00:00:00.000,20,Gironès,170890,Llagostera,0.002,0,0,0.002,bks7-dkfd
2023-04-02T00:00:00.000,09,Baix Ebre,439018,Deltebre,0,0.087,0,0.087,bks7-dkfd
2023-04-02T00:00:00.000,33,Segrià,251207,Lleida,0.055,0,0.0515,0.055,bks7-dkfd
2023-04-02T00:00:00.000,20,Gironès,170890,Llagostera,0.063,0,0,0.063,bks7-dkfd
2023-04-03T00:00:00.000,11,Baix Llobregat,082956,Vallirana,0,0.088,0,0.088,bks7-dkfd
2023-04-03T00:00:00.000,19,Garrotxa,170216,Beuda,0.02,0,0,0.02,bks7-dkfd
2023-04-03T00:00:00.000,36,Tarragonès,431310,Roda de Berà,0.39,1.11,0.13,1.5,bks7-dkfd
2023-04-04T00:00:00.000,07,Bages,080121,Avinyó,0.008,0,0,0.008,bks7-dkfd
2023-04-04T00:00:00.000,21,Maresme,080305,Cabrils,0.016,0,0,0.016,bks7-dkfd
2023-04-05T00:00:00.000,03,Alt Penedès,082883,Torrelles de Foix,0.03,0,0,0.03,bks7-dkfd
2023-04-05T00:00:00.000,02,Alt Empordà,171387,Portbou,0,3.44,0,3.44,bks7-dkfd
2023-04-05T00:00:00.000,40,Vallès Occidental,081878,Sabadell,0,0.009,0,0.009,bks7-dkfd
2023-04-05T00:00:00.000,12,Baix Penedès,430901,"Montmell, el",0.1126,0,0,0.1126,bks7-dkfd
2023-04-05T00:00:00.000,08,Baix Camp,431299,Riudoms,0,2.66,0.18,2.66,bks7-dkfd
2023-04-05T00:00:00.000,11,Baix Llobregat,081234,Molins de Rei,0.0001,0,0,0.0001,bks7-dkfd
2023-04-06T00:00:00.000,18,Garrigues,250061,"Albagés, l'",0.485,0,0,0.485,bks7-dkfd
2023-04-07T00:00:00.000,03,Alt Penedès,082515,Santa Margarida i els Monjos,0,0.24,0,0.24,bks7-dkfd
2023-04-07T00:00:00.000,04,Alt Urgell,251850,Ribera d'Urgellet,0.02,0,0,0.02,bks7-dkfd
2023-04-07T00:00:00.000,23,Noguera,250352,"Sentiu de Sió, la",0.35,0.7,0,1.05,bks7-dkfd
2023-04-07T00:00:00.000,21,Maresme,082819,Teià,0.0075,0,0,0.0075,bks7-dkfd
2023-04-07T00:00:00.000,10,Baix Empordà,171997,Torroella de Montgrí,0,0.04,0,0.04,bks7-dkfd
2023-04-08T00:00:00.000,41,Vallès Oriental,082021,Sant Celoni,0.02,0,0,0.02,bks7-dkfd
2023-04-08T00:00:00.000,01,Alt Camp,430918,Mont-ral,0,0.055,0,0.055,bks7-dkfd
2023-04-08T00:00:00.000,40,Vallès Occidental,081206,Matadepera,0.028,0,0,0.028,bks7-dkfd
2023-04-08T00:00:00.000,22,Montsià,431362,Sant Carles de la Ràpita,0,0.681,0,0.681,bks7-dkfd
2023-04-09T00:00:00.000,24,Osona,172121,Vidrà,0.04,0,0,0.04,bks7-dkfd
2023-04-09T00:00:00.000,11,Baix Llobregat,081477,Olesa de Montserrat,0,0.04,0,0.04,bks7-dkfd
2023-04-10T00:00:00.000,29,Priorat,431747,"Vilella Baixa, la",0,0.02,0,0.02,bks7-dkfd
2023-04-11T00:00:00.000,15,Cerdanya,251272,Lles de Cerdanya,0,0.055,0,0.055,bks7-dkfd
2023-04-11T00:00:00.000,40,Vallès Occidental,080543,Castellbisbal,0,0.097,0,0.097,bks7-dkfd
2023-04-12T00:00:00.000,05,Alta Ribagorça,250432,"Vall de Boí, la",0.025,0,0,0.025,bks7-dkfd
2023-04-12T00:00:00.000,13,Barcelonès,082457,Santa Coloma de Gramenet,0,0.1,0,0.1,bks7-dkfd
2023-04-12T00:00:00.000,13,Barcelonès,080193,Barcelona,0,0.0002,0,0.0002,bks7-dkfd
2023-04-12T00:00:00.000,40,Vallès Occidental,080543,Castellbisbal,0.0515,0,0,0.0515,bks7-dkfd
2023-04-13T00:00:00.000,40,Vallès Occidental,081878,Sabadell,0.72,0,0,0.72,bks7-dkfd
2023-04-13T00:00:00.000,40,Vallès Occidental,082606,Santa Perpètua de Mogoda,0,0.0075,0,0.0075,bks7-dkfd
2023-04-13T00:00:00.000,21,Maresme,080351,Calella,0.2,0,0,0.2,bks7-dkfd
2023-04-13T00:00:00.000,08,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,1.5,1.09,1.72,2.59,bks7-dkfd
2023-04-13T00:00:00.000,41,Vallès Oriental,081593,Parets del Vallès,0,0.4,0,0.4,bks7-dkfd
2023-04-14T00:00:00.000,26,Pallars Sobirà,250390,Baix Pallars,0,0.038,0,0.038,bks7-dkfd
2023-04-14T00:00:00.000,41,Vallès Oriental,080057,"Ametlla del Vallès, l'",0.3,0.06,0,0.36,bks7-dkfd
2023-04-14T00:00:00.000,08,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,0,0.0525,0,0.0525,bks7-dkfd
2023-04-15T00:00:00.000,23,Noguera,250024,Àger,0,0.0013,0,0.0013,bks7-dkfd
2023-04-15T00:00:00.000,33,Segrià,251023,"Granja d'Escarp, la",38.19,86.12,11.43,124.31,bks7-dkfd
2023-04-15T00:00:00.000,03,Alt Penedès,082883,Torrelles de Foix,0,0.025,0,0.025,bks7-dkfd
2023-04-15T00:00:00.000,34,Selva,170950,Lloret de Mar,0.035,0,0,0.035,bks7-dkfd
2023-04-15T00:00:00.000,01,Alt Camp,431613,Valls,0.85,0,0,0.85,bks7-dkfd
2023-04-16T00:00:00.000,42,Moianès,080348,Calders,0.18,0,0,0.18,bks7-dkfd
2023-04-16T00:00:00.000,02,Alt Empordà,171387,Portbou,1.96,133.12,0.2,135.08,bks7-dkfd
2023-04-16T00:00:00.000,09,Baix Ebre,431554,Tortosa,0.034,0,0,0.034,bks7-dkfd
2023-04-17T00:00:00.000,09,Baix Ebre,431554,Tortosa,0.267,0,0,0.267,bks7-dkfd
2023-04-17T00:00:00.000,11,Baix Llobregat,081141,Martorell,0.14,1.31,0.18,1.45,bks7-dkfd
2023-04-17T00:00:00.000,14,Berguedà,080229,Berga,0,0.016,0,0.016,bks7-dkfd
2023-04-17T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.08,0,0.08,bks7-dkfd
2023-04-18T00:00:00.000,09,Baix Ebre,431331,Roquetes,0,0.48,0,0.48,bks7-dkfd
2023-04-20T00:00:00.000,11,Baix Llobregat,081691,"Prat de Llobregat, el",0,2.13,0.38,2.13,bks7-dkfd
2023-04-20T00:00:00.000,23,Noguera,251500,Oliola,0,0.001,0,0.001,bks7-dkfd
2023-04-21T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0,1.09,0,1.09,bks7-dkfd
2023-04-21T00:00:00.000,35,Solsonès,251484,Odèn,0.41,0,0,0.41,bks7-dkfd
2023-04-22T00:00:00.000,26,Pallars Sobirà,250390,Baix Pallars,0.001,0.0005,0,0.0015,bks7-dkfd
2023-04-22T00:00:00.000,13,Barcelonès,080193,Barcelona,0,0.057,0,0.057,bks7-dkfd
2023-04-23T00:00:00.000,06,Anoia,083020,Vilanova del Camí,0.001,0,0,0.001,bks7-dkfd
2023-04-23T00:00:00.000,03,Alt Penedès,082515,Santa Margarida i els Monjos,0.3,0.208,0,0.508,bks7-dkfd
2023-04-23T00:00:00.000,21,Maresme,082845,Tordera,0,0.04,0,0.04,bks7-dkfd
2023-04-24T00:00:00.000,29,Priorat,430496,Cornudella de Montsant,0,0.15,0.049,0.15,bks7-dkfd
2023-04-24T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0.0135,0,0,0.0135,bks7-dkfd
2023-04-24T00:00:00.000,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.003,0,0,0.003,bks7-dkfd
2023-04-25T00:00:00.000,03,Alt Penedès,080654,Castellví de la Marca,0.25,0,0,0.25,bks7-dkfd
2023-04-26T00:00:00.000,37,Terra Alta,430228,Batea,0,0.03,0,0.03,bks7-dkfd
2023-04-27T00:00:00.000,02,Alt Empordà,171328,Peralada,0,0.005,0,0.005,bks7-dkfd
2023-04-27T00:00:00.000,10,Baix Empordà,172044,Ullà,0,0.12,0,0.12,bks7-dkfd
2023-04-27T00:00:00.000,33,Segrià,250788,Corbins,0,0.9,0,0.9,bks7-dkfd
2023-04-28T00:00:00.000,41,Vallès Oriental,082021,Sant Celoni,0.06,0,0,0.06,bks7-dkfd
2023-04-28T00:00:00.000,35,Solsonès,251116,Guixers,0,0.0002,0,0.0002,bks7-dkfd
2023-04-29T00:00:00.000,40,Vallès Occidental,081878,Sabadell,0,0.009,0,0.009,bks7-dkfd
2023-04-29T00:00:00.000,11,Baix Llobregat,089058,"Palma de Cervelló, la",1.04,0.43,0,1.47,bks7-dkfd
2023-04-30T00:00:00.000,23,Noguera,250156,Algerri,0.15,0.06,0,0.21,bks7-dkfd
2023-04-30T00:00:00.000,32,Segarra,250557,Biosca,0,0.03,0,0.03,bks7-dkfd
2023-04-30T00:00:00.000,09,Baix Ebre,430069,Aldover,0.004,0,0,0.004,bks7-dkfd
2023-04-30T00:00:00.000,42,Moianès,080641,Castellterçol,0.01,0,0,0.01,bks7-dkfd
2023-05-01T00:00:00.000,23,Noguera,250156,Algerri,10.4,12.01,9.58,22.41,bks7-dkfd
2023-05-01T00:00:00.000,04,Alt Urgell,259084,Fígols i Alinyà,0.01,0.2,0,0.21,bks7-dkfd
2023-05-01T00:00:00.000,06,Anoia,082861,"Torre de Claramunt, la",0.031,0,0,0.031,bks7-dkfd
2023-05-02T00:00:00.000,10,Baix Empordà,171100,Mont-ras,0.008,0,0.04,0.008,bks7-dkfd
2023-05-03T00:00:00.000,08,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,1.86,0.34,0.38,2.2,bks7-dkfd
2023-05-03T00:00:00.000,10,Baix Empordà,171175,Palafrugell,0.171,0,0,0.171,bks7-dkfd
2023-05-03T00:00:00.000,33,Segrià,251207,Lleida,0,0.28,0,0.28,bks7-dkfd
2023-05-03T00:00:00.000,20,Gironès,171557,Salt,0,0.0012,0,0.0012,bks7-dkfd
2023-05-05T00:00:00.000,11,Baix Llobregat,082009,Sant Boi de Llobregat,0,0.372,0,0.372,bks7-dkfd
2023-05-05T00:00:00.000,18,Garrigues,251692,"Pobla de Cérvoles, la",0,0.11,0,0.11,bks7-dkfd
2023-05-06T00:00:00.000,18,Garrigues,250292,Arbeca,0,0.12,0,0.12,bks7-dkfd
2023-05-06T00:00:00.000,32,Segarra,251919,Sanaüja,0.85,4.28,1.35,5.13,bks7-dkfd
2023-05-06T00:00:00.000,41,Vallès Oriental,082567,Santa Maria de Martorelles,0,0.0009,0,0.0009,bks7-dkfd
2023-05-07T00:00:00.000,03,Alt Penedès,082401,Sant Sadurní d'Anoia,0.616,0,0,0.616,bks7-dkfd
2023-05-07T00:00:00.000,41,Vallès Oriental,081810,"Roca del Vallès, la",0,0.008,0,0.008,bks7-dkfd
2023-05-07T00:00:00.000,14,Berguedà,080996,Guardiola de Berguedà,0.0023,0,0,0.0023,bks7-dkfd
2023-05-08T00:00:00.000,14,Berguedà,080996,Guardiola de Berguedà,0.015,0,0,0.015,bks7-dkfd
2023-05-08T00:00:00.000,30,Ribera d'Ebre,430607,Flix,0,0.08,0,0.08,bks7-dkfd
2023-05-08T00:00:00.000,03,Alt Penedès,082270,Sant Martí Sarroca,0,0.37,0,0.37,bks7-dkfd
2023-05-09T00:00:00.000,11,Baix Llobregat,082080,Sant Esteve Sesrovires,1.95,0.17,0.07,2.12,bks7-dkfd
2023-05-10T00:00:00.000,09,Baix Ebre,430069,Aldover,0.36,0.36,0.68,0.72,bks7-dkfd
2023-05-12T00:00:00.000,06,Anoia,081859,Rubió,0.007,0,0,0.007,bks7-dkfd
2023-05-12T00:00:00.000,18,Garrigues,250061,"Albagés, l'",0.37,4.1,2.75,4.47,bks7-dkfd
2023-05-12T00:00:00.000,11,Baix Llobregat,082896,Torrelles de Llobregat,0.0125,0,0,0.0125,bks7-dkfd
2023-05-12T00:00:00.000,08,Baix Camp,430094,Alforja,0,0.65,0.25,0.65,bks7-dkfd
2023-05-12T00:00:00.000,12,Baix Penedès,430304,Bonastre,18.74,17.99,21.53,36.73,bks7-dkfd
2023-05-15T00:00:00.000,09,Baix Ebre,439044,"Aldea, l'",0,0.035,0,0.035,bks7-dkfd
2023-05-15T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0.01,0.01,0,0.02,bks7-dkfd
2023-05-15T00:00:00.000,02,Alt Empordà,171328,Peralada,1.3,1.02,16.47,2.32,bks7-dkfd
2023-05-16T00:00:00.000,22,Montsià,430043,Alcanar,0,0.3,0,0.3,bks7-dkfd
2023-05-17T00:00:00.000,42,Moianès,082589,Santa Maria d'Oló,0,0.018,0,0.018,bks7-dkfd
